verification_id,source_file,channel,review_status,predicted_count,corrected_count,count_error,event_tp,event_fp,event_fn,max_heatmap
Broadband_Data_2026.03.27_10.00.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9981677532196045
Broadband_Data_2026.03.27_10.00.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9981040954589844
Broadband_Data_2026.03.27_10.00.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982947707176208
Broadband_Data_2026.03.27_10.00.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982927441596985
Broadband_Data_2026.03.27_10.00.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9981430768966675
Broadband_Data_2026.03.27_10.00.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9983488321304321
Broadband_Data_2026.03.27_10.00.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9983300566673279
Broadband_Data_2026.03.27_10.00.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.99809330701828
Broadband_Data_2026.03.27_10.00.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9983264803886414
Broadband_Data_2026.03.27_10.00.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9982377290725708
Broadband_Data_2026.03.27_10.00.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9981803894042969
Broadband_Data_2026.03.27_10.00.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982218146324158
Broadband_Data_2026.03.27_10.00.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982740879058838
Broadband_Data_2026.03.27_10.00.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9981557726860046
Broadband_Data_2026.03.27_10.00.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9980161190032959
Broadband_Data_2026.03.27_10.00.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9983115196228027
Broadband_Data_2026.03.27_10.00.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982950091362
Broadband_Data_2026.03.27_10.00.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9982605576515198
Broadband_Data_2026.03.27_10.00.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9985802173614502
Broadband_Data_2026.03.27_10.00.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.998551070690155
Broadband_Data_2026.03.27_10.00.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.998390793800354
Broadband_Data_2026.03.27_10.00.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,3,3,0,3,0,0,0.9984715580940247
Broadband_Data_2026.03.27_10.00.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9984669089317322
Broadband_Data_2026.03.27_10.00.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,1,1,0,1,0,0,0.9982529282569885
Broadband_Data_2026.03.27_10.00.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_10.00.00.bin,we,model_verified,2,2,0,2,0,0,0.9980036616325378
Broadband_Data_2026.03.27_14.35.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.9467431306838989
Broadband_Data_2026.03.27_14.35.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,6,6,0,6,0,0,0.9964808821678162
Broadband_Data_2026.03.27_14.35.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.9795406460762024
Broadband_Data_2026.03.27_14.35.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,9,9,0,9,0,0,0.995014488697052
Broadband_Data_2026.03.27_14.35.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.7432413101196289
Broadband_Data_2026.03.27_14.35.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,3,3,0,3,0,0,0.6117838025093079
Broadband_Data_2026.03.27_14.35.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,3,3,0,3,0,0,0.9592352509498596
Broadband_Data_2026.03.27_14.35.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.4460409879684448
Broadband_Data_2026.03.27_14.35.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,6,6,0,6,0,0,0.8775417804718018
Broadband_Data_2026.03.27_14.35.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.9898250699043274
Broadband_Data_2026.03.27_14.35.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.8624341487884521
Broadband_Data_2026.03.27_14.35.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,6,6,0,6,0,0,0.876218855381012
Broadband_Data_2026.03.27_14.35.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,2,2,0,2,0,0,0.30323678255081177
Broadband_Data_2026.03.27_14.35.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,7,7,0,7,0,0,0.9971917271614075
Broadband_Data_2026.03.27_14.35.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.9553653001785278
Broadband_Data_2026.03.27_14.35.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,8,8,0,8,0,0,0.9769967198371887
Broadband_Data_2026.03.27_14.35.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,7,7,0,7,0,0,0.9495971202850342
Broadband_Data_2026.03.27_14.35.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,6,6,0,6,0,0,0.7497161030769348
Broadband_Data_2026.03.27_14.35.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.8401409983634949
Broadband_Data_2026.03.27_14.35.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,8,8,0,8,0,0,0.9778894782066345
Broadband_Data_2026.03.27_14.35.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,3,3,0,3,0,0,0.5514583587646484
Broadband_Data_2026.03.27_14.35.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,3,3,0,3,0,0,0.955384373664856
Broadband_Data_2026.03.27_14.35.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,10,10,0,10,0,0,0.9614903330802917
Broadband_Data_2026.03.27_14.35.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.8973802328109741
Broadband_Data_2026.03.27_14.35.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,0,0,0,0,0,0,0.17651857435703278
Broadband_Data_2026.03.27_14.35.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,6,6,0,6,0,0,0.793345034122467
Broadband_Data_2026.03.27_14.35.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.8004134297370911
Broadband_Data_2026.03.27_14.35.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,4,4,0,4,0,0,0.9839668869972229
Broadband_Data_2026.03.27_14.35.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,5,5,0,5,0,0,0.6999402046203613
Broadband_Data_2026.03.27_14.35.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,model_verified,3,3,0,3,0,0,0.9185174107551575
Broadband_Data_2026.03.27_14.35.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,3,3,0,3,0,0,0.9971802234649658
Broadband_Data_2026.03.27_14.35.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.996787428855896
Broadband_Data_2026.03.27_14.35.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,3,3,0,3,0,0,0.9965337514877319
Broadband_Data_2026.03.27_14.35.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9971902966499329
Broadband_Data_2026.03.27_14.35.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.9972142577171326
Broadband_Data_2026.03.27_14.35.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.9973171353340149
Broadband_Data_2026.03.27_14.35.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9969366788864136
Broadband_Data_2026.03.27_14.35.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.9968520998954773
Broadband_Data_2026.03.27_14.35.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9969191551208496
Broadband_Data_2026.03.27_14.35.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,3,3,0,3,0,0,0.9967097043991089
Broadband_Data_2026.03.27_14.35.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9967382550239563
Broadband_Data_2026.03.27_14.35.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.9965533018112183
Broadband_Data_2026.03.27_14.35.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9970405697822571
Broadband_Data_2026.03.27_14.35.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,3,3,0,3,0,0,0.9964564442634583
Broadband_Data_2026.03.27_14.35.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9969323873519897
Broadband_Data_2026.03.27_14.35.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,manual_corrected,3,2,1,2,1,0,0.9971460700035095
Broadband_Data_2026.03.27_14.35.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,2,2,0,2,0,0,0.9968243837356567
Broadband_Data_2026.03.27_14.35.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9970097541809082
Broadband_Data_2026.03.27_14.35.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9971209168434143
Broadband_Data_2026.03.27_14.35.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,manual_corrected,2,1,1,1,1,0,0.9976160526275635
Broadband_Data_2026.03.27_14.35.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9971439242362976
Broadband_Data_2026.03.27_14.35.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9971119165420532
Broadband_Data_2026.03.27_14.35.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9973275661468506
Broadband_Data_2026.03.27_14.35.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9970807433128357
Broadband_Data_2026.03.27_14.35.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9971024394035339
Broadband_Data_2026.03.27_14.35.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9968787431716919
Broadband_Data_2026.03.27_14.35.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9969646334648132
Broadband_Data_2026.03.27_14.35.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9970216155052185
Broadband_Data_2026.03.27_14.35.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,4,4,0,4,0,0,0.9972022771835327
Broadband_Data_2026.03.27_14.35.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,model_verified,1,1,0,1,0,0,0.9974226951599121
Broadband_Data_2026.03.27_14.36.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.8146437406539917
Broadband_Data_2026.03.27_14.36.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,6,6,0,6,0,0,0.8990419507026672
Broadband_Data_2026.03.27_14.36.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.6637163758277893
Broadband_Data_2026.03.27_14.36.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,7,7,0,7,0,0,0.7316200733184814
Broadband_Data_2026.03.27_14.36.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,6,6,0,6,0,0,0.882332444190979
Broadband_Data_2026.03.27_14.36.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,9,9,0,9,0,0,0.9858900308609009
Broadband_Data_2026.03.27_14.36.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,7,7,0,7,0,0,0.9916268587112427
Broadband_Data_2026.03.27_14.36.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,8,8,0,8,0,0,0.9627413749694824
Broadband_Data_2026.03.27_14.36.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,9,9,0,9,0,0,0.9415050745010376
Broadband_Data_2026.03.27_14.36.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,3,3,0,3,0,0,0.7582827806472778
Broadband_Data_2026.03.27_14.36.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,11,11,0,11,0,0,0.9748573899269104
Broadband_Data_2026.03.27_14.36.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.7279280424118042
Broadband_Data_2026.03.27_14.36.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,8,8,0,8,0,0,0.9544711112976074
Broadband_Data_2026.03.27_14.36.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,7,7,0,7,0,0,0.9706569910049438
Broadband_Data_2026.03.27_14.36.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.5367206931114197
Broadband_Data_2026.03.27_14.36.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,6,6,0,6,0,0,0.8491934537887573
Broadband_Data_2026.03.27_14.36.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,manual_corrected,4,2,2,2,2,0,0.7567264437675476
Broadband_Data_2026.03.27_14.36.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,manual_corrected,2,1,1,1,1,0,0.7834481596946716
Broadband_Data_2026.03.27_14.36.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.9804542660713196
Broadband_Data_2026.03.27_14.36.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,6,6,0,6,0,0,0.8343597054481506
Broadband_Data_2026.03.27_14.36.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.8750608563423157
Broadband_Data_2026.03.27_14.36.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.9968484044075012
Broadband_Data_2026.03.27_14.36.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,1,1,0,1,0,0,0.282553106546402
Broadband_Data_2026.03.27_14.36.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,7,7,0,7,0,0,0.8771302700042725
Broadband_Data_2026.03.27_14.36.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.9407247304916382
Broadband_Data_2026.03.27_14.36.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.95215904712677
Broadband_Data_2026.03.27_14.36.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.5152746438980103
Broadband_Data_2026.03.27_14.36.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,11,11,0,11,0,0,0.8348478674888611
Broadband_Data_2026.03.27_14.36.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,5,5,0,5,0,0,0.9750598073005676
Broadband_Data_2026.03.27_14.36.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,model_verified,4,4,0,4,0,0,0.4580203592777252
Broadband_Data_2026.03.27_14.36.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,2,2,0,2,0,0,0.99718177318573
Broadband_Data_2026.03.27_14.36.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9969899654388428
Broadband_Data_2026.03.27_14.36.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,model_verified,1,1,0,1,0,0,0.9973025321960449
