file_name,file_datetime,channel,segments,events,events_per_minute,mean_events_per_segment,max_heatmap,mean_heatmap
Broadband_Data_2026.03.25_19.43.00.bin,2026-03-25T19:43:00,ns,30,84,84.0,2.8,0.9987208247184753,0.06390696354210376
Broadband_Data_2026.03.25_19.43.00.bin,2026-03-25T19:43:00,we,30,94,94.0,3.1333333333333333,0.9982276558876038,0.06661831090847652
Broadband_Data_2026.03.25_19.44.00.bin,2026-03-25T19:44:00,ns,30,103,103.0,3.433333333333333,0.9986853003501892,0.07203373660643896
Broadband_Data_2026.03.25_19.44.00.bin,2026-03-25T19:44:00,we,30,92,92.0,3.066666666666667,0.9980611205101013,0.06056554578244686
Broadband_Data_2026.03.25_19.45.00.bin,2026-03-25T19:45:00,ns,30,100,100.0,3.3333333333333335,0.9981745481491089,0.06344991500178973
Broadband_Data_2026.03.25_19.45.00.bin,2026-03-25T19:45:00,we,30,86,86.0,2.8666666666666667,0.9982104301452637,0.06008818584183852
Broadband_Data_2026.03.25_19.46.00.bin,2026-03-25T19:46:00,ns,30,131,131.0,4.366666666666666,0.9984933137893677,0.07991026801367601
Broadband_Data_2026.03.25_19.46.00.bin,2026-03-25T19:46:00,we,30,109,109.0,3.6333333333333333,0.9978140592575073,0.06608480326831341
Broadband_Data_2026.03.25_19.47.00.bin,2026-03-25T19:47:00,ns,30,117,117.0,3.9,0.9991422891616821,0.07619536059598128
Broadband_Data_2026.03.25_19.47.00.bin,2026-03-25T19:47:00,we,30,94,94.0,3.1333333333333333,0.9976274371147156,0.06439779922366143
Broadband_Data_2026.03.25_19.48.00.bin,2026-03-25T19:48:00,ns,30,156,156.0,5.2,0.998737633228302,0.0809431013961633
Broadband_Data_2026.03.25_19.48.00.bin,2026-03-25T19:48:00,we,30,123,123.0,4.1,0.9975643157958984,0.07121327842275302
Broadband_Data_2026.03.25_19.49.00.bin,2026-03-25T19:49:00,ns,30,106,106.0,3.533333333333333,0.9990548491477966,0.07271650570134322
Broadband_Data_2026.03.25_19.49.00.bin,2026-03-25T19:49:00,we,30,76,76.0,2.533333333333333,0.997302770614624,0.06317938156425953
Broadband_Data_2026.03.25_19.50.00.bin,2026-03-25T19:50:00,ns,30,111,111.0,3.7,0.9990180730819702,0.07622675312062105
Broadband_Data_2026.03.25_19.50.00.bin,2026-03-25T19:50:00,we,30,99,99.0,3.3,0.998485267162323,0.0663704181710879
Broadband_Data_2026.03.25_19.51.00.bin,2026-03-25T19:51:00,ns,30,76,76.0,2.533333333333333,0.998753547668457,0.06250601448118687
Broadband_Data_2026.03.25_19.51.00.bin,2026-03-25T19:51:00,we,30,67,67.0,2.2333333333333334,0.9975559711456299,0.056931103890140854
Broadband_Data_2026.03.25_19.52.00.bin,2026-03-25T19:52:00,ns,30,98,98.0,3.2666666666666666,0.998172402381897,0.06560161523520947
Broadband_Data_2026.03.25_19.52.00.bin,2026-03-25T19:52:00,we,30,93,93.0,3.1,0.9981698989868164,0.061256227145592375
Broadband_Data_2026.03.25_19.53.00.bin,2026-03-25T19:53:00,ns,30,83,83.0,2.7666666666666666,0.9992303848266602,0.056600157419840494
Broadband_Data_2026.03.25_19.53.00.bin,2026-03-25T19:53:00,we,30,72,72.0,2.4,0.9983129501342773,0.05254778092106183
Broadband_Data_2026.03.25_19.54.00.bin,2026-03-25T19:54:00,ns,30,84,84.0,2.8,0.9986205101013184,0.061393403758605324
Broadband_Data_2026.03.25_19.54.00.bin,2026-03-25T19:54:00,we,30,66,66.0,2.2,0.9981974959373474,0.05527592115104198
Broadband_Data_2026.03.25_19.55.00.bin,2026-03-25T19:55:00,ns,30,106,106.0,3.533333333333333,0.9982776641845703,0.06458512184520562
Broadband_Data_2026.03.25_19.55.00.bin,2026-03-25T19:55:00,we,30,94,94.0,3.1333333333333333,0.9982030391693115,0.060648595665891966
Broadband_Data_2026.03.25_19.56.00.bin,2026-03-25T19:56:00,ns,30,137,137.0,4.566666666666666,0.9981817007064819,0.08309183443586031
Broadband_Data_2026.03.25_19.56.00.bin,2026-03-25T19:56:00,we,30,173,173.0,5.766666666666667,0.9982064962387085,0.08597400983174643
Broadband_Data_2026.03.25_19.57.00.bin,2026-03-25T19:57:00,ns,30,306,306.0,10.2,0.999049723148346,0.1056155358751615
Broadband_Data_2026.03.25_19.57.00.bin,2026-03-25T19:57:00,we,30,425,425.0,14.166666666666666,0.9982313513755798,0.12409495860338211
Broadband_Data_2026.03.25_19.58.00.bin,2026-03-25T19:58:00,ns,30,154,154.0,5.133333333333334,0.9949219822883606,0.08012979390720526
Broadband_Data_2026.03.25_19.58.00.bin,2026-03-25T19:58:00,we,30,213,213.0,7.1,0.9982445240020752,0.09157874236504236
Broadband_Data_2026.03.25_19.59.00.bin,2026-03-25T19:59:00,ns,30,107,107.0,3.566666666666667,0.9989266991615295,0.06722385138273239
Broadband_Data_2026.03.25_19.59.00.bin,2026-03-25T19:59:00,we,30,112,112.0,3.7333333333333334,0.9989936947822571,0.07373540277282396
Broadband_Data_2026.03.25_20.00.00.bin,2026-03-25T20:00:00,ns,30,85,85.0,2.8333333333333335,0.9991638660430908,0.06349447071552276
Broadband_Data_2026.03.25_20.00.00.bin,2026-03-25T20:00:00,we,30,110,110.0,3.6666666666666665,0.9980130195617676,0.0698756126066049
Broadband_Data_2026.03.25_20.01.00.bin,2026-03-25T20:01:00,ns,30,69,69.0,2.3,0.9972339272499084,0.05966017258663972
Broadband_Data_2026.03.25_20.01.00.bin,2026-03-25T20:01:00,we,30,64,64.0,2.1333333333333333,0.9980600476264954,0.054779482260346415
Broadband_Data_2026.03.25_20.02.00.bin,2026-03-25T20:02:00,ns,30,150,150.0,5.0,0.9992924928665161,0.0743002520253261
Broadband_Data_2026.03.25_20.02.00.bin,2026-03-25T20:02:00,we,30,211,211.0,7.033333333333333,0.9985495209693909,0.08271143101155758
Broadband_Data_2026.03.25_20.03.00.bin,2026-03-25T20:03:00,ns,30,267,267.0,8.9,0.9983177185058594,0.09896618773539861
Broadband_Data_2026.03.25_20.03.00.bin,2026-03-25T20:03:00,we,30,362,362.0,12.066666666666666,0.9980533123016357,0.11988642141222954
Broadband_Data_2026.03.25_20.04.00.bin,2026-03-25T20:04:00,ns,30,299,299.0,9.966666666666667,0.9973925352096558,0.10936378464102745
Broadband_Data_2026.03.25_20.04.00.bin,2026-03-25T20:04:00,we,30,503,503.0,16.766666666666666,0.9980207681655884,0.14171899755795797
Broadband_Data_2026.03.25_20.05.00.bin,2026-03-25T20:05:00,ns,30,244,244.0,8.133333333333333,0.9964228272438049,0.09997662603855133
Broadband_Data_2026.03.25_20.05.00.bin,2026-03-25T20:05:00,we,30,341,341.0,11.366666666666667,0.9981198906898499,0.1186970517039299
Broadband_Data_2026.03.25_20.06.00.bin,2026-03-25T20:06:00,ns,30,220,220.0,7.333333333333333,0.9982315897941589,0.09140525634090106
Broadband_Data_2026.03.25_20.06.00.bin,2026-03-25T20:06:00,we,30,303,303.0,10.1,0.9980613589286804,0.1093260481953621
Broadband_Data_2026.03.25_20.07.00.bin,2026-03-25T20:07:00,ns,30,77,77.0,2.566666666666667,0.9980608820915222,0.06272469361623129
Broadband_Data_2026.03.25_20.07.00.bin,2026-03-25T20:07:00,we,30,109,109.0,3.6333333333333333,0.9982017278671265,0.06969175847868124
Broadband_Data_2026.03.25_20.08.00.bin,2026-03-25T20:08:00,ns,30,92,92.0,3.066666666666667,0.9979658126831055,0.06579794523616632
Broadband_Data_2026.03.25_20.08.00.bin,2026-03-25T20:08:00,we,30,120,120.0,4.0,0.998238205909729,0.0709613579014937
Broadband_Data_2026.03.25_20.09.00.bin,2026-03-25T20:09:00,ns,30,96,96.0,3.2,0.9976550340652466,0.06740823363264402
Broadband_Data_2026.03.25_20.09.00.bin,2026-03-25T20:09:00,we,30,116,116.0,3.8666666666666667,0.9982372522354126,0.07365530828634897
Broadband_Data_2026.03.25_20.10.00.bin,2026-03-25T20:10:00,ns,30,74,74.0,2.466666666666667,0.9992382526397705,0.05972416525085767
Broadband_Data_2026.03.25_20.10.00.bin,2026-03-25T20:10:00,we,30,82,82.0,2.7333333333333334,0.9984269142150879,0.0577450526257356
Broadband_Data_2026.03.25_20.11.00.bin,2026-03-25T20:11:00,ns,30,148,148.0,4.933333333333334,0.9989653825759888,0.07898917769392332
Broadband_Data_2026.03.25_20.11.00.bin,2026-03-25T20:11:00,we,30,173,173.0,5.766666666666667,0.9981853365898132,0.08201191052794457
